timestamp,date,hour,weekday,percent_open_time,open_seconds,open_flag
2025-01-26 14:00:00+00:00,2025-01-26,14,6,0.0,0.0,0
2025-01-26 15:00:00+00:00,2025-01-26,15,6,0.0,0.0,0
2025-01-26 16:00:00+00:00,2025-01-26,16,6,0.0,0.0,0
2025-01-26 17:00:00+00:00,2025-01-26,17,6,0.0,0.0,0
2025-01-26 18:00:00+00:00,2025-01-26,18,6,0.0,0.0,0
2025-01-26 19:00:00+00:00,2025-01-26,19,6,0.0,0.0,0
2025-01-26 20:00:00+00:00,2025-01-26,20,6,0.0,0.0,0
2025-01-26 21:00:00+00:00,2025-01-26,21,6,0.0,0.0,0
2025-01-26 22:00:00+00:00,2025-01-26,22,6,0.0,0.0,0
2025-01-26 23:00:00+00:00,2025-01-26,23,6,0.0,0.0,0
2025-01-27 00:00:00+00:00,2025-01-27,0,0,0.0,0.0,0
2025-01-27 01:00:00+00:00,2025-01-27,1,0,0.0,0.0,0
2025-01-27 02:00:00+00:00,2025-01-27,2,0,0.0,0.0,0
2025-01-27 03:00:00+00:00,2025-01-27,3,0,0.0,0.0,0
2025-01-27 04:00:00+00:00,2025-01-27,4,0,0.0,0.0,0
2025-01-27 05:00:00+00:00,2025-01-27,5,0,0.3,10.66,1
2025-01-27 06:00:00+00:00,2025-01-27,6,0,20.0,720.0,1
2025-01-27 07:00:00+00:00,2025-01-27,7,0,36.33,1307.81,1
2025-01-27 08:00:00+00:00,2025-01-27,8,0,34.17,1229.98,1
2025-01-27 09:00:00+00:00,2025-01-27,9,0,23.22,835.78,1
2025-01-27 10:00:00+00:00,2025-01-27,10,0,10.57,380.46,1
2025-01-27 11:00:00+00:00,2025-01-27,11,0,19.54,703.51,1
2025-01-27 12:00:00+00:00,2025-01-27,12,0,3.09,111.22,1
2025-01-27 13:00:00+00:00,2025-01-27,13,0,4.21,151.73,1
2025-01-27 14:00:00+00:00,2025-01-27,14,0,2.0,72.02,1
2025-01-27 15:00:00+00:00,2025-01-27,15,0,20.0,720.0,1
2025-01-27 16:00:00+00:00,2025-01-27,16,0,12.7,457.25,1
2025-01-27 17:00:00+00:00,2025-01-27,17,0,20.0,720.0,1
2025-01-27 18:00:00+00:00,2025-01-27,18,0,20.0,720.0,1
2025-01-27 19:00:00+00:00,2025-01-27,19,0,17.55,631.9,1
2025-01-27 20:00:00+00:00,2025-01-27,20,0,0.0,0.0,0
2025-01-27 21:00:00+00:00,2025-01-27,21,0,0.0,0.0,0
2025-01-27 22:00:00+00:00,2025-01-27,22,0,0.0,0.0,0
2025-01-27 23:00:00+00:00,2025-01-27,23,0,0.0,0.0,0
2025-01-28 00:00:00+00:00,2025-01-28,0,1,0.0,0.0,0
2025-01-28 01:00:00+00:00,2025-01-28,1,1,0.0,0.0,0
2025-01-28 02:00:00+00:00,2025-01-28,2,1,0.0,0.0,0
2025-01-28 03:00:00+00:00,2025-01-28,3,1,0.0,0.0,0
2025-01-28 04:00:00+00:00,2025-01-28,4,1,0.0,0.0,0
2025-01-28 05:00:00+00:00,2025-01-28,5,1,7.22,259.96,1
2025-01-28 06:00:00+00:00,2025-01-28,6,1,2.49,89.49,1
2025-01-28 07:00:00+00:00,2025-01-28,7,1,8.24,296.82,1
2025-01-28 08:00:00+00:00,2025-01-28,8,1,0.6,21.43,1
2025-01-28 09:00:00+00:00,2025-01-28,9,1,1.76,63.37,1
2025-01-28 10:00:00+00:00,2025-01-28,10,1,8.56,308.05,1
2025-01-28 11:00:00+00:00,2025-01-28,11,1,0.12,4.37,1
2025-01-28 12:00:00+00:00,2025-01-28,12,1,1.84,66.17,1
2025-01-28 13:00:00+00:00,2025-01-28,13,1,2.42,87.3,1
2025-01-28 14:00:00+00:00,2025-01-28,14,1,11.34,408.2,1
2025-01-28 15:00:00+00:00,2025-01-28,15,1,17.16,617.81,1
2025-01-28 16:00:00+00:00,2025-01-28,16,1,1.04,37.41,1
2025-01-28 17:00:00+00:00,2025-01-28,17,1,18.47,664.96,1
2025-01-28 18:00:00+00:00,2025-01-28,18,1,20.0,720.0,1
2025-01-28 19:00:00+00:00,2025-01-28,19,1,17.64,635.08,1
2025-01-28 20:00:00+00:00,2025-01-28,20,1,0.0,0.0,0
2025-01-28 21:00:00+00:00,2025-01-28,21,1,0.0,0.0,0
2025-01-28 22:00:00+00:00,2025-01-28,22,1,0.0,0.0,0
2025-01-28 23:00:00+00:00,2025-01-28,23,1,0.0,0.0,0
2025-01-29 00:00:00+00:00,2025-01-29,0,2,0.0,0.0,0
2025-01-29 01:00:00+00:00,2025-01-29,1,2,0.0,0.0,0
2025-01-29 02:00:00+00:00,2025-01-29,2,2,0.0,0.0,0
2025-01-29 03:00:00+00:00,2025-01-29,3,2,0.0,0.0,0
2025-01-29 04:00:00+00:00,2025-01-29,4,2,0.0,0.0,0
2025-01-29 05:00:00+00:00,2025-01-29,5,2,0.63,22.54,1
2025-01-29 06:00:00+00:00,2025-01-29,6,2,1.92,69.21,1
2025-01-29 07:00:00+00:00,2025-01-29,7,2,4.41,158.88,1
2025-01-29 08:00:00+00:00,2025-01-29,8,2,0.76,27.48,1
2025-01-29 09:00:00+00:00,2025-01-29,9,2,5.9,212.4,1
2025-01-29 10:00:00+00:00,2025-01-29,10,2,9.49,341.71,1
2025-01-29 11:00:00+00:00,2025-01-29,11,2,14.45,520.13,1
2025-01-29 12:00:00+00:00,2025-01-29,12,2,39.99,1439.7,1
2025-01-29 13:00:00+00:00,2025-01-29,13,2,20.0,720.0,1
2025-01-29 14:00:00+00:00,2025-01-29,14,2,31.81,1145.21,1
2025-01-29 15:00:00+00:00,2025-01-29,15,2,40.0,1440.0,1
2025-01-29 16:00:00+00:00,2025-01-29,16,2,25.11,904.06,1
2025-01-29 17:00:00+00:00,2025-01-29,17,2,20.43,735.61,1
2025-01-29 18:00:00+00:00,2025-01-29,18,2,20.18,726.3,1
2025-01-29 19:00:00+00:00,2025-01-29,19,2,21.52,774.77,1
2025-01-29 20:00:00+00:00,2025-01-29,20,2,20.0,720.0,1
2025-01-29 21:00:00+00:00,2025-01-29,21,2,20.0,720.0,1
2025-01-29 22:00:00+00:00,2025-01-29,22,2,20.0,720.0,1
2025-01-29 23:00:00+00:00,2025-01-29,23,2,20.0,720.0,1
2025-01-30 00:00:00+00:00,2025-01-30,0,3,20.0,720.0,1
2025-01-30 01:00:00+00:00,2025-01-30,1,3,20.0,720.0,1
2025-01-30 02:00:00+00:00,2025-01-30,2,3,20.0,720.0,1
2025-01-30 03:00:00+00:00,2025-01-30,3,3,20.0,720.0,1
2025-01-30 04:00:00+00:00,2025-01-30,4,3,20.0,720.0,1
2025-01-30 05:00:00+00:00,2025-01-30,5,3,20.55,739.79,1
2025-01-30 06:00:00+00:00,2025-01-30,6,3,20.0,720.0,1
2025-01-30 07:00:00+00:00,2025-01-30,7,3,39.23,1412.15,1
2025-01-30 08:00:00+00:00,2025-01-30,8,3,24.51,882.47,1
2025-01-30 09:00:00+00:00,2025-01-30,9,3,24.41,878.83,1
2025-01-30 10:00:00+00:00,2025-01-30,10,3,20.45,736.08,1
2025-01-30 11:00:00+00:00,2025-01-30,11,3,36.01,1296.48,1
2025-01-30 12:00:00+00:00,2025-01-30,12,3,30.94,1113.66,1
2025-01-30 13:00:00+00:00,2025-01-30,13,3,29.27,1053.73,1
2025-01-30 14:00:00+00:00,2025-01-30,14,3,31.45,1132.12,1
2025-01-30 15:00:00+00:00,2025-01-30,15,3,40.0,1440.0,1
2025-01-30 16:00:00+00:00,2025-01-30,16,3,38.76,1395.24,1
2025-01-30 17:00:00+00:00,2025-01-30,17,3,36.64,1318.95,1
2025-01-30 18:00:00+00:00,2025-01-30,18,3,32.29,1162.37,1
2025-01-30 19:00:00+00:00,2025-01-30,19,3,14.22,512.03,1
2025-01-30 20:00:00+00:00,2025-01-30,20,3,10.0,360.0,1
2025-01-30 21:00:00+00:00,2025-01-30,21,3,10.0,360.0,1
2025-01-30 22:00:00+00:00,2025-01-30,22,3,10.0,360.0,1
2025-01-30 23:00:00+00:00,2025-01-30,23,3,10.0,360.0,1
2025-01-31 00:00:00+00:00,2025-01-31,0,4,10.0,360.0,1
2025-01-31 01:00:00+00:00,2025-01-31,1,4,10.0,360.0,1
2025-01-31 02:00:00+00:00,2025-01-31,2,4,10.0,360.0,1
2025-01-31 03:00:00+00:00,2025-01-31,3,4,10.0,360.0,1
2025-01-31 04:00:00+00:00,2025-01-31,4,4,10.0,360.0,1
2025-01-31 05:00:00+00:00,2025-01-31,5,4,12.7,457.04,1
2025-01-31 06:00:00+00:00,2025-01-31,6,4,10.0,360.0,1
2025-01-31 07:00:00+00:00,2025-01-31,7,4,16.19,582.78,1
2025-01-31 08:00:00+00:00,2025-01-31,8,4,11.65,419.58,1
2025-01-31 09:00:00+00:00,2025-01-31,9,4,13.72,494.03,1
2025-01-31 10:00:00+00:00,2025-01-31,10,4,17.93,645.41,1
2025-01-31 11:00:00+00:00,2025-01-31,11,4,20.34,732.16,1
2025-01-31 12:00:00+00:00,2025-01-31,12,4,32.37,1165.48,1
2025-01-31 13:00:00+00:00,2025-01-31,13,4,34.17,1230.17,1
2025-01-31 14:00:00+00:00,2025-01-31,14,4,30.0,1080.0,1
2025-01-31 15:00:00+00:00,2025-01-31,15,4,30.0,1080.0,1
2025-01-31 16:00:00+00:00,2025-01-31,16,4,20.53,739.12,1
2025-01-31 17:00:00+00:00,2025-01-31,17,4,20.0,720.0,1
2025-01-31 18:00:00+00:00,2025-01-31,18,4,20.0,720.0,1
2025-01-31 19:00:00+00:00,2025-01-31,19,4,8.26,297.27,1
2025-01-31 20:00:00+00:00,2025-01-31,20,4,0.0,0.0,0
2025-01-31 21:00:00+00:00,2025-01-31,21,4,0.0,0.0,0
2025-01-31 22:00:00+00:00,2025-01-31,22,4,0.0,0.0,0
2025-01-31 23:00:00+00:00,2025-01-31,23,4,0.0,0.0,0
2025-02-01 00:00:00+00:00,2025-02-01,0,5,0.0,0.0,0
2025-02-01 01:00:00+00:00,2025-02-01,1,5,0.0,0.0,0
2025-02-01 02:00:00+00:00,2025-02-01,2,5,0.0,0.0,0
2025-02-01 03:00:00+00:00,2025-02-01,3,5,0.0,0.0,0
2025-02-01 04:00:00+00:00,2025-02-01,4,5,0.0,0.0,0
2025-02-01 05:00:00+00:00,2025-02-01,5,5,0.0,0.0,0
2025-02-01 06:00:00+00:00,2025-02-01,6,5,0.0,0.0,0
2025-02-01 07:00:00+00:00,2025-02-01,7,5,0.0,0.0,0
2025-02-01 08:00:00+00:00,2025-02-01,8,5,0.0,0.0,0
2025-02-01 09:00:00+00:00,2025-02-01,9,5,0.0,0.0,0
2025-02-01 10:00:00+00:00,2025-02-01,10,5,0.0,0.0,0
2025-02-01 11:00:00+00:00,2025-02-01,11,5,0.0,0.0,0
2025-02-01 12:00:00+00:00,2025-02-01,12,5,0.0,0.0,0
2025-02-01 13:00:00+00:00,2025-02-01,13,5,0.0,0.0,0
2025-02-01 14:00:00+00:00,2025-02-01,14,5,0.0,0.0,0
2025-02-01 15:00:00+00:00,2025-02-01,15,5,0.0,0.0,0
2025-02-01 16:00:00+00:00,2025-02-01,16,5,0.0,0.0,0
2025-02-01 17:00:00+00:00,2025-02-01,17,5,0.0,0.0,0
