timestamp,daynight,azimuth,elevation,date,hour,weekday
2024-12-10 18:00:00+00:00,0,258.46,-23.01,2024-12-10,18,1
2024-12-10 19:00:00+00:00,0,264.24,-30.6,2024-12-10,19,1
2024-12-10 20:00:00+00:00,0,273.64,-42.09,2024-12-10,20,1
2024-12-10 21:00:00+00:00,0,285.41,-53.48,2024-12-10,21,1
2024-12-10 22:00:00+00:00,0,303.03,-64.02,2024-12-10,22,1
2024-12-10 23:00:00+00:00,0,250.84,-72.16,2024-12-10,23,1
2024-12-11 00:00:00+00:00,0,29.55,-71.2,2024-12-11,0,2
2024-12-11 01:00:00+00:00,0,59.16,-63.06,2024-12-11,1,2
2024-12-11 02:00:00+00:00,0,75.95,-52.39,2024-12-11,2,2
2024-12-11 03:00:00+00:00,0,87.39,-40.97,2024-12-11,3,2
2024-12-11 04:00:00+00:00,0,96.71,-29.43,2024-12-11,4,2
2024-12-11 05:00:00+00:00,0,106.17,-16.99,2024-12-11,5,2
2024-12-11 06:00:00+00:00,0,114.25,-6.93,2024-12-11,6,2
2024-12-11 07:00:00+00:00,1,122.93,2.68,2024-12-11,7,2
2024-12-11 08:00:00+00:00,1,131.9,10.43,2024-12-11,8,2
2024-12-11 09:00:00+00:00,1,144.64,18.67,2024-12-11,9,2
2024-12-11 10:00:00+00:00,1,158.21,24.19,2024-12-11,10,2
2024-12-11 11:00:00+00:00,1,173.61,27.08,2024-12-11,11,2
2024-12-11 12:00:00+00:00,1,189.19,26.8,2024-12-11,12,2
2024-12-11 13:00:00+00:00,1,203.96,23.5,2024-12-11,13,2
2024-12-11 14:00:00+00:00,1,217.28,17.62,2024-12-11,14,2
2024-12-11 15:00:00+00:00,1,229.76,9.09,2024-12-11,15,2
2024-12-11 16:00:00+00:00,1,238.3,1.41,2024-12-11,16,2
2024-12-11 17:00:00+00:00,0,247.62,-9.25,2024-12-11,17,2
2024-12-11 18:00:00+00:00,0,256.4,-20.42,2024-12-11,18,2
2024-12-11 19:00:00+00:00,0,266.15,-33.2,2024-12-11,19,2
2024-12-11 20:00:00+00:00,0,275.93,-44.75,2024-12-11,20,2
2024-12-11 21:00:00+00:00,0,288.58,-56.03,2024-12-11,21,2
2024-12-11 22:00:00+00:00,0,308.46,-66.19,2024-12-11,22,2
2024-12-11 23:00:00+00:00,0,224.31,-72.7,2024-12-11,23,2
2024-12-12 00:00:00+00:00,0,29.64,-71.26,2024-12-12,0,3
2024-12-12 01:00:00+00:00,0,59.29,-63.12,2024-12-12,1,3
2024-12-12 02:00:00+00:00,0,76.05,-52.43,2024-12-12,2,3
2024-12-12 03:00:00+00:00,0,87.47,-41.01,2024-12-12,3,3
2024-12-12 04:00:00+00:00,0,96.78,-29.47,2024-12-12,4,3
2024-12-12 05:00:00+00:00,0,105.6,-17.85,2024-12-12,5,3
2024-12-12 06:00:00+00:00,0,113.8,-7.59,2024-12-12,6,3
2024-12-12 07:00:00+00:00,1,123.03,2.67,2024-12-12,7,3
2024-12-12 08:00:00+00:00,1,132.02,10.43,2024-12-12,8,3
2024-12-12 09:00:00+00:00,1,144.76,18.65,2024-12-12,9,3
2024-12-12 10:00:00+00:00,1,158.33,24.15,2024-12-12,10,3
2024-12-12 11:00:00+00:00,1,173.71,27.01,2024-12-12,11,3
2024-12-12 12:00:00+00:00,1,189.18,26.73,2024-12-12,12,3
2024-12-12 13:00:00+00:00,1,203.94,23.43,2024-12-12,13,3
2024-12-12 14:00:00+00:00,1,217.24,17.56,2024-12-12,14,3
2024-12-12 15:00:00+00:00,1,229.66,9.08,2024-12-12,15,3
2024-12-12 16:00:00+00:00,1,238.19,1.42,2024-12-12,16,3
2024-12-12 17:00:00+00:00,0,247.52,-9.25,2024-12-12,17,3
2024-12-12 18:00:00+00:00,0,256.3,-20.42,2024-12-12,18,3
2024-12-12 19:00:00+00:00,0,266.04,-33.19,2024-12-12,19,3
2024-12-12 20:00:00+00:00,0,275.81,-44.74,2024-12-12,20,3
2024-12-12 21:00:00+00:00,0,288.42,-56.03,2024-12-12,21,3
2024-12-12 22:00:00+00:00,0,308.24,-66.21,2024-12-12,22,3
2024-12-12 23:00:00+00:00,0,224.15,-72.75,2024-12-12,23,3
2024-12-13 00:00:00+00:00,0,29.74,-71.33,2024-12-13,0,4
2024-12-13 01:00:00+00:00,0,59.4,-63.16,2024-12-13,1,4
2024-12-13 02:00:00+00:00,0,76.15,-52.47,2024-12-13,2,4
2024-12-13 03:00:00+00:00,0,87.55,-41.04,2024-12-13,3,4
2024-12-13 04:00:00+00:00,0,96.85,-29.5,2024-12-13,4,4
2024-12-13 05:00:00+00:00,0,105.68,-17.86,2024-12-13,5,4
2024-12-13 06:00:00+00:00,0,113.89,-7.59,2024-12-13,6,4
2024-12-13 07:00:00+00:00,1,123.12,2.67,2024-12-13,7,4
2024-12-13 08:00:00+00:00,1,132.12,10.42,2024-12-13,8,4
2024-12-13 09:00:00+00:00,1,144.87,18.63,2024-12-13,9,4
2024-12-13 10:00:00+00:00,1,158.43,24.11,2024-12-13,10,4
2024-12-13 11:00:00+00:00,1,173.79,26.95,2024-12-13,11,4
2024-12-13 12:00:00+00:00,1,189.17,26.66,2024-12-13,12,4
2024-12-13 13:00:00+00:00,1,203.91,23.37,2024-12-13,13,4
2024-12-13 14:00:00+00:00,1,217.2,17.5,2024-12-13,14,4
2024-12-13 15:00:00+00:00,1,229.58,9.07,2024-12-13,15,4
2024-12-13 16:00:00+00:00,1,238.09,1.42,2024-12-13,16,4
2024-12-13 17:00:00+00:00,0,247.44,-9.24,2024-12-13,17,4
2024-12-13 18:00:00+00:00,0,256.21,-20.42,2024-12-13,18,4
2024-12-13 19:00:00+00:00,0,265.95,-33.19,2024-12-13,19,4
2024-12-13 20:00:00+00:00,0,275.7,-44.74,2024-12-13,20,4
2024-12-13 21:00:00+00:00,0,288.29,-56.03,2024-12-13,21,4
2024-12-13 22:00:00+00:00,0,308.06,-66.23,2024-12-13,22,4
2024-12-13 23:00:00+00:00,0,224.01,-72.8,2024-12-13,23,4
2024-12-14 00:00:00+00:00,0,29.81,-71.38,2024-12-14,0,5
2024-12-14 01:00:00+00:00,0,59.5,-63.2,2024-12-14,1,5
2024-12-14 02:00:00+00:00,0,76.23,-52.51,2024-12-14,2,5
2024-12-14 03:00:00+00:00,0,87.62,-41.08,2024-12-14,3,5
2024-12-14 04:00:00+00:00,0,96.9,-29.54,2024-12-14,4,5
2024-12-14 05:00:00+00:00,0,105.75,-17.87,2024-12-14,5,5
2024-12-14 06:00:00+00:00,0,113.97,-7.6,2024-12-14,6,5
2024-12-14 07:00:00+00:00,1,123.03,2.51,2024-12-14,7,5
2024-12-14 08:00:00+00:00,1,131.99,10.24,2024-12-14,8,5
2024-12-14 09:00:00+00:00,1,144.97,18.62,2024-12-14,9,5
2024-12-14 10:00:00+00:00,1,158.53,24.08,2024-12-14,10,5
2024-12-14 11:00:00+00:00,1,173.4,26.88,2024-12-14,11,5
2024-12-14 12:00:00+00:00,1,188.15,26.72,2024-12-14,12,5
2024-12-14 13:00:00+00:00,1,202.95,23.62,2024-12-14,13,5
2024-12-14 14:00:00+00:00,1,216.34,17.91,2024-12-14,14,5
2024-12-14 15:00:00+00:00,1,229.23,9.26,2024-12-14,15,5
2024-12-14 16:00:00+00:00,1,238.01,1.43,2024-12-14,16,5
2024-12-14 17:00:00+00:00,0,247.36,-9.24,2024-12-14,17,5
2024-12-14 18:00:00+00:00,0,256.14,-20.41,2024-12-14,18,5
2024-12-14 19:00:00+00:00,0,265.87,-33.18,2024-12-14,19,5
2024-12-14 20:00:00+00:00,0,275.6,-44.73,2024-12-14,20,5
2024-12-14 21:00:00+00:00,0,288.16,-56.03,2024-12-14,21,5
2024-12-14 22:00:00+00:00,0,307.89,-66.24,2024-12-14,22,5
2024-12-14 23:00:00+00:00,0,223.89,-72.84,2024-12-14,23,5
2024-12-15 00:00:00+00:00,0,29.88,-71.43,2024-12-15,0,6
2024-12-15 01:00:00+00:00,0,59.58,-63.24,2024-12-15,1,6
2024-12-15 02:00:00+00:00,0,76.3,-52.54,2024-12-15,2,6
2024-12-15 03:00:00+00:00,0,87.68,-41.1,2024-12-15,3,6
2024-12-15 04:00:00+00:00,0,96.95,-29.57,2024-12-15,4,6
2024-12-15 05:00:00+00:00,0,105.81,-17.88,2024-12-15,5,6
2024-12-15 06:00:00+00:00,0,113.62,-8.08,2024-12-15,6,6
2024-12-15 07:00:00+00:00,1,122.91,2.3,2024-12-15,7,6
2024-12-15 08:00:00+00:00,1,132.06,10.23,2024-12-15,8,6
2024-12-15 09:00:00+00:00,1,145.05,18.6,2024-12-15,9,6
2024-12-15 10:00:00+00:00,1,158.61,24.05,2024-12-15,10,6
2024-12-15 11:00:00+00:00,1,173.47,26.83,2024-12-15,11,6
2024-12-15 12:00:00+00:00,1,188.14,26.67,2024-12-15,12,6
2024-12-15 13:00:00+00:00,1,202.93,23.57,2024-12-15,13,6
2024-12-15 14:00:00+00:00,1,216.31,17.87,2024-12-15,14,6
2024-12-15 15:00:00+00:00,1,228.98,9.41,2024-12-15,15,6
2024-12-15 16:00:00+00:00,1,237.76,1.6,2024-12-15,16,6
2024-12-15 17:00:00+00:00,0,247.3,-9.24,2024-12-15,17,6
2024-12-15 18:00:00+00:00,0,256.08,-20.41,2024-12-15,18,6
2024-12-15 19:00:00+00:00,0,265.8,-33.18,2024-12-15,19,6
2024-12-15 20:00:00+00:00,0,275.52,-44.73,2024-12-15,20,6
2024-12-15 21:00:00+00:00,0,288.06,-56.03,2024-12-15,21,6
2024-12-15 22:00:00+00:00,0,307.75,-66.25,2024-12-15,22,6
2024-12-15 23:00:00+00:00,0,223.78,-72.88,2024-12-15,23,6
2024-12-16 00:00:00+00:00,0,29.94,-71.47,2024-12-16,0,0
2024-12-16 01:00:00+00:00,0,59.66,-63.27,2024-12-16,1,0
2024-12-16 02:00:00+00:00,0,76.36,-52.56,2024-12-16,2,0
2024-12-16 03:00:00+00:00,0,87.73,-41.13,2024-12-16,3,0
2024-12-16 04:00:00+00:00,0,97.0,-29.59,2024-12-16,4,0
2024-12-16 05:00:00+00:00,0,105.86,-17.89,2024-12-16,5,0
2024-12-16 06:00:00+00:00,0,113.68,-8.08,2024-12-16,6,0
2024-12-16 07:00:00+00:00,1,122.97,2.29,2024-12-16,7,0
2024-12-16 08:00:00+00:00,1,131.8,9.99,2024-12-16,8,0
2024-12-16 09:00:00+00:00,1,144.27,18.15,2024-12-16,9,0
2024-12-16 10:00:00+00:00,1,157.73,23.74,2024-12-16,10,0
2024-12-16 11:00:00+00:00,1,172.57,26.7,2024-12-16,11,0
2024-12-16 12:00:00+00:00,1,188.13,26.63,2024-12-16,12,0
2024-12-16 13:00:00+00:00,1,202.92,23.54,2024-12-16,13,0
2024-12-16 14:00:00+00:00,1,216.29,17.83,2024-12-16,14,0
2024-12-16 15:00:00+00:00,1,228.92,9.4,2024-12-16,15,0
2024-12-16 16:00:00+00:00,1,237.78,1.54,2024-12-16,16,0
2024-12-16 17:00:00+00:00,0,247.25,-9.24,2024-12-16,17,0
2024-12-16 18:00:00+00:00,0,256.02,-20.41,2024-12-16,18,0
2024-12-16 19:00:00+00:00,0,265.74,-33.18,2024-12-16,19,0
2024-12-16 20:00:00+00:00,0,275.45,-44.72,2024-12-16,20,0
2024-12-16 21:00:00+00:00,0,287.97,-56.03,2024-12-16,21,0
2024-12-16 22:00:00+00:00,0,307.63,-66.26,2024-12-16,22,0
2024-12-16 23:00:00+00:00,0,223.7,-72.91,2024-12-16,23,0
2024-12-17 00:00:00+00:00,0,30.0,-71.5,2024-12-17,0,1
2024-12-17 01:00:00+00:00,0,59.72,-63.3,2024-12-17,1,1
2024-12-17 02:00:00+00:00,0,76.41,-52.58,2024-12-17,2,1
2024-12-17 03:00:00+00:00,0,87.77,-41.15,2024-12-17,3,1
2024-12-17 04:00:00+00:00,0,97.04,-29.61,2024-12-17,4,1
2024-12-17 05:00:00+00:00,0,105.91,-17.89,2024-12-17,5,1
2024-12-17 06:00:00+00:00,0,113.73,-8.09,2024-12-17,6,1
2024-12-17 07:00:00+00:00,1,122.85,2.13,2024-12-17,7,1
2024-12-17 08:00:00+00:00,1,131.65,9.82,2024-12-17,8,1
2024-12-17 09:00:00+00:00,1,144.33,18.14,2024-12-17,9,1
2024-12-17 10:00:00+00:00,1,157.79,23.72,2024-12-17,10,1
2024-12-17 11:00:00+00:00,1,172.62,26.68,2024-12-17,11,1
2024-12-17 12:00:00+00:00,1,188.13,26.6,2024-12-17,12,1
2024-12-17 13:00:00+00:00,1,202.9,23.5,2024-12-17,13,1
2024-12-17 14:00:00+00:00,1,216.29,17.8,2024-12-17,14,1
2024-12-17 15:00:00+00:00,1,228.92,9.36,2024-12-17,15,1
2024-12-17 16:00:00+00:00,1,237.73,1.54,2024-12-17,16,1
2024-12-17 17:00:00+00:00,0,247.2,-9.24,2024-12-17,17,1
2024-12-17 18:00:00+00:00,0,255.98,-20.41,2024-12-17,18,1
2024-12-17 19:00:00+00:00,0,265.69,-33.17,2024-12-17,19,1
2024-12-17 20:00:00+00:00,0,275.4,-44.72,2024-12-17,20,1
2024-12-17 21:00:00+00:00,0,287.9,-56.03,2024-12-17,21,1
2024-12-17 22:00:00+00:00,0,307.53,-66.27,2024-12-17,22,1
2024-12-17 23:00:00+00:00,0,223.62,-72.93,2024-12-17,23,1
2024-12-18 00:00:00+00:00,0,30.03,-71.53,2024-12-18,0,2
2024-12-18 01:00:00+00:00,0,59.77,-63.32,2024-12-18,1,2
2024-12-18 02:00:00+00:00,0,76.45,-52.6,2024-12-18,2,2
2024-12-18 03:00:00+00:00,0,87.8,-41.16,2024-12-18,3,2
2024-12-18 04:00:00+00:00,0,97.07,-29.63,2024-12-18,4,2
2024-12-18 05:00:00+00:00,0,105.94,-17.9,2024-12-18,5,2
2024-12-18 06:00:00+00:00,0,113.77,-8.08,2024-12-18,6,2
2024-12-18 07:00:00+00:00,1,122.88,2.13,2024-12-18,7,2
2024-12-18 08:00:00+00:00,1,131.69,9.82,2024-12-18,8,2
2024-12-18 09:00:00+00:00,1,144.38,18.13,2024-12-18,9,2
2024-12-18 10:00:00+00:00,1,157.83,23.71,2024-12-18,10,2
2024-12-18 11:00:00+00:00,1,172.67,26.65,2024-12-18,11,2
2024-12-18 12:00:00+00:00,1,188.12,26.57,2024-12-18,12,2
2024-12-18 13:00:00+00:00,1,202.89,23.48,2024-12-18,13,2
2024-12-18 14:00:00+00:00,1,216.26,17.78,2024-12-18,14,2
2024-12-18 15:00:00+00:00,1,228.89,9.35,2024-12-18,15,2
2024-12-18 16:00:00+00:00,1,237.68,1.55,2024-12-18,16,2
2024-12-18 17:00:00+00:00,0,246.2,-8.06,2024-12-18,17,2
2024-12-18 18:00:00+00:00,0,255.11,-19.31,2024-12-18,18,2
2024-12-18 19:00:00+00:00,0,265.08,-32.44,2024-12-18,19,2
2024-12-18 20:00:00+00:00,0,273.99,-43.24,2024-12-18,20,2
2024-12-18 21:00:00+00:00,0,285.96,-54.62,2024-12-18,21,2
2024-12-18 22:00:00+00:00,0,304.24,-65.08,2024-12-18,22,2
2024-12-18 23:00:00+00:00,0,253.06,-72.83,2024-12-18,23,2
2024-12-19 00:00:00+00:00,0,30.08,-71.56,2024-12-19,0,3
2024-12-19 01:00:00+00:00,0,59.83,-63.34,2024-12-19,1,3
2024-12-19 02:00:00+00:00,0,76.5,-52.61,2024-12-19,2,3
2024-12-19 03:00:00+00:00,0,87.84,-41.18,2024-12-19,3,3
2024-12-19 04:00:00+00:00,0,97.09,-29.64,2024-12-19,4,3
2024-12-19 05:00:00+00:00,0,105.97,-17.9,2024-12-19,5,3
2024-12-19 06:00:00+00:00,0,113.79,-8.09,2024-12-19,6,3
2024-12-19 07:00:00+00:00,1,122.91,2.13,2024-12-19,7,3
2024-12-19 08:00:00+00:00,1,131.71,9.82,2024-12-19,8,3
2024-12-19 09:00:00+00:00,1,144.4,18.13,2024-12-19,9,3
2024-12-19 10:00:00+00:00,1,157.85,23.71,2024-12-19,10,3
2024-12-19 11:00:00+00:00,1,172.68,26.65,2024-12-19,11,3
2024-12-19 12:00:00+00:00,1,188.12,26.56,2024-12-19,12,3
2024-12-19 13:00:00+00:00,1,202.89,23.47,2024-12-19,13,3
2024-12-19 14:00:00+00:00,1,216.25,17.78,2024-12-19,14,3
2024-12-19 15:00:00+00:00,1,228.87,9.35,2024-12-19,15,3
2024-12-19 16:00:00+00:00,1,237.46,1.77,2024-12-19,16,3
2024-12-19 17:00:00+00:00,0,246.16,-8.04,2024-12-19,17,3
2024-12-19 18:00:00+00:00,0,255.09,-19.31,2024-12-19,18,3
2024-12-19 19:00:00+00:00,0,265.62,-33.17,2024-12-19,19,3
2024-12-19 20:00:00+00:00,0,275.32,-44.72,2024-12-19,20,3
2024-12-19 21:00:00+00:00,0,287.8,-56.04,2024-12-19,21,3
2024-12-19 22:00:00+00:00,0,307.4,-66.29,2024-12-19,22,3
2024-12-19 23:00:00+00:00,0,223.53,-72.97,2024-12-19,23,3
2024-12-20 00:00:00+00:00,0,30.11,-71.57,2024-12-20,0,4
2024-12-20 01:00:00+00:00,0,59.85,-63.35,2024-12-20,1,4
2024-12-20 02:00:00+00:00,0,76.52,-52.62,2024-12-20,2,4
2024-12-20 03:00:00+00:00,0,87.85,-41.18,2024-12-20,3,4
2024-12-20 04:00:00+00:00,0,97.1,-29.64,2024-12-20,4,4
2024-12-20 05:00:00+00:00,0,105.98,-17.9,2024-12-20,5,4
2024-12-20 06:00:00+00:00,0,113.81,-8.09,2024-12-20,6,4
2024-12-20 07:00:00+00:00,1,122.75,1.97,2024-12-20,7,4
2024-12-20 08:00:00+00:00,1,131.53,9.66,2024-12-20,8,4
2024-12-20 09:00:00+00:00,1,144.42,18.13,2024-12-20,9,4
2024-12-20 10:00:00+00:00,1,157.87,23.7,2024-12-20,10,4
2024-12-20 11:00:00+00:00,1,172.69,26.64,2024-12-20,11,4
2024-12-20 12:00:00+00:00,1,188.12,26.55,2024-12-20,12,4
2024-12-20 13:00:00+00:00,1,202.89,23.46,2024-12-20,13,4
2024-12-20 14:00:00+00:00,1,216.25,17.77,2024-12-20,14,4
2024-12-20 15:00:00+00:00,1,228.66,9.51,2024-12-20,15,4
2024-12-20 16:00:00+00:00,1,237.28,1.93,2024-12-20,16,4
2024-12-20 17:00:00+00:00,0,246.15,-8.04,2024-12-20,17,4
2024-12-20 18:00:00+00:00,0,255.08,-19.31,2024-12-20,18,4
2024-12-20 19:00:00+00:00,0,265.61,-33.17,2024-12-20,19,4
2024-12-20 20:00:00+00:00,0,275.3,-44.72,2024-12-20,20,4
2024-12-20 21:00:00+00:00,0,287.78,-56.04,2024-12-20,21,4
2024-12-20 22:00:00+00:00,0,307.38,-66.29,2024-12-20,22,4
2024-12-20 23:00:00+00:00,0,335.16,-72.48,2024-12-20,23,4
2024-12-21 00:00:00+00:00,0,15.86,-73.06,2024-12-21,0,5
2024-12-21 01:00:00+00:00,0,51.92,-66.53,2024-12-21,1,5
2024-12-21 02:00:00+00:00,0,71.82,-56.33,2024-12-21,2,5
2024-12-21 03:00:00+00:00,0,84.41,-45.03,2024-12-21,3,5
2024-12-21 04:00:00+00:00,0,94.15,-33.48,2024-12-21,4,5
2024-12-21 05:00:00+00:00,0,104.79,-19.49,2024-12-21,5,5
2024-12-21 06:00:00+00:00,0,113.81,-8.09,2024-12-21,6,5
2024-12-21 07:00:00+00:00,1,122.76,1.97,2024-12-21,7,5
2024-12-21 08:00:00+00:00,1,131.53,9.66,2024-12-21,8,5
2024-12-21 09:00:00+00:00,1,144.42,18.13,2024-12-21,9,5
2024-12-21 10:00:00+00:00,1,157.87,23.7,2024-12-21,10,5
2024-12-21 11:00:00+00:00,1,172.7,26.63,2024-12-21,11,5
2024-12-21 12:00:00+00:00,1,188.12,26.55,2024-12-21,12,5
2024-12-21 13:00:00+00:00,1,202.88,23.46,2024-12-21,13,5
2024-12-21 14:00:00+00:00,1,216.25,17.77,2024-12-21,14,5
2024-12-21 15:00:00+00:00,1,228.65,9.52,2024-12-21,15,5
2024-12-21 16:00:00+00:00,1,237.28,1.93,2024-12-21,16,5
2024-12-21 17:00:00+00:00,0,246.15,-8.04,2024-12-21,17,5
2024-12-21 18:00:00+00:00,0,255.08,-19.31,2024-12-21,18,5
2024-12-21 19:00:00+00:00,0,265.61,-33.17,2024-12-21,19,5
2024-12-21 20:00:00+00:00,0,275.3,-44.72,2024-12-21,20,5
2024-12-21 21:00:00+00:00,0,287.78,-56.04,2024-12-21,21,5
2024-12-21 22:00:00+00:00,0,307.38,-66.29,2024-12-21,22,5
2024-12-21 23:00:00+00:00,0,335.16,-72.48,2024-12-21,23,5
2024-12-22 00:00:00+00:00,0,15.86,-73.06,2024-12-22,0,6
2024-12-22 01:00:00+00:00,0,51.92,-66.53,2024-12-22,1,6
2024-12-22 02:00:00+00:00,0,71.82,-56.33,2024-12-22,2,6
2024-12-22 03:00:00+00:00,0,84.41,-45.03,2024-12-22,3,6
2024-12-22 04:00:00+00:00,0,94.15,-33.48,2024-12-22,4,6
2024-12-22 05:00:00+00:00,0,104.79,-19.49,2024-12-22,5,6
2024-12-22 06:00:00+00:00,0,113.37,-8.61,2024-12-22,6,6
2024-12-22 07:00:00+00:00,1,122.55,1.75,2024-12-22,7,6
2024-12-22 08:00:00+00:00,1,131.53,9.66,2024-12-22,8,6
2024-12-22 09:00:00+00:00,1,144.42,18.13,2024-12-22,9,6
2024-12-22 10:00:00+00:00,1,157.87,23.7,2024-12-22,10,6
2024-12-22 11:00:00+00:00,1,172.18,26.6,2024-12-22,11,6
2024-12-22 12:00:00+00:00,1,187.1,26.66,2024-12-22,12,6
2024-12-22 13:00:00+00:00,1,201.94,23.76,2024-12-22,13,6
2024-12-22 14:00:00+00:00,1,215.41,18.22,2024-12-22,14,6
2024-12-22 15:00:00+00:00,1,228.36,9.74,2024-12-22,15,6
2024-12-22 16:00:00+00:00,1,237.29,1.93,2024-12-22,16,6
2024-12-22 17:00:00+00:00,0,246.16,-8.04,2024-12-22,17,6
2024-12-22 18:00:00+00:00,0,255.09,-19.31,2024-12-22,18,6
2024-12-22 19:00:00+00:00,0,265.62,-33.17,2024-12-22,19,6
2024-12-22 20:00:00+00:00,0,275.32,-44.72,2024-12-22,20,6
2024-12-22 21:00:00+00:00,0,287.8,-56.04,2024-12-22,21,6
2024-12-22 22:00:00+00:00,0,307.4,-66.28,2024-12-22,22,6
2024-12-22 23:00:00+00:00,0,335.19,-72.48,2024-12-22,23,6
2024-12-23 00:00:00+00:00,0,15.85,-73.05,2024-12-23,0,0
2024-12-23 01:00:00+00:00,0,51.91,-66.52,2024-12-23,1,0
2024-12-23 02:00:00+00:00,0,71.8,-56.32,2024-12-23,2,0
2024-12-23 03:00:00+00:00,0,84.4,-45.02,2024-12-23,3,0
2024-12-23 04:00:00+00:00,0,94.14,-33.48,2024-12-23,4,0
2024-12-23 05:00:00+00:00,0,104.78,-19.48,2024-12-23,5,0
2024-12-23 06:00:00+00:00,0,113.35,-8.61,2024-12-23,6,0
2024-12-23 07:00:00+00:00,1,122.53,1.75,2024-12-23,7,0
2024-12-23 08:00:00+00:00,1,131.22,9.44,2024-12-23,8,0
2024-12-23 09:00:00+00:00,1,143.56,17.68,2024-12-23,9,0
2024-12-23 10:00:00+00:00,1,156.9,23.41,2024-12-23,10,0
2024-12-23 11:00:00+00:00,1,171.66,26.54,2024-12-23,11,0
2024-12-23 12:00:00+00:00,1,187.1,26.67,2024-12-23,12,0
2024-12-23 13:00:00+00:00,1,201.94,23.77,2024-12-23,13,0
2024-12-23 14:00:00+00:00,1,215.42,18.23,2024-12-23,14,0
2024-12-23 15:00:00+00:00,1,228.38,9.74,2024-12-23,15,0
2024-12-23 16:00:00+00:00,1,237.24,1.99,2024-12-23,16,0
2024-12-23 17:00:00+00:00,0,246.18,-8.04,2024-12-23,17,0
2024-12-23 18:00:00+00:00,0,255.11,-19.31,2024-12-23,18,0
2024-12-23 19:00:00+00:00,0,265.64,-33.17,2024-12-23,19,0
2024-12-23 20:00:00+00:00,0,275.34,-44.72,2024-12-23,20,0
2024-12-23 21:00:00+00:00,0,287.83,-56.04,2024-12-23,21,0
2024-12-23 22:00:00+00:00,0,307.44,-66.28,2024-12-23,22,0
2024-12-23 23:00:00+00:00,0,335.24,-72.47,2024-12-23,23,0
2024-12-24 00:00:00+00:00,0,15.85,-73.04,2024-12-24,0,1
2024-12-24 01:00:00+00:00,0,51.88,-66.51,2024-12-24,1,1
2024-12-24 02:00:00+00:00,0,71.78,-56.31,2024-12-24,2,1
2024-12-24 03:00:00+00:00,0,84.37,-45.01,2024-12-24,3,1
2024-12-24 04:00:00+00:00,0,94.12,-33.47,2024-12-24,4,1
2024-12-24 05:00:00+00:00,0,104.76,-19.48,2024-12-24,5,1
2024-12-24 06:00:00+00:00,0,113.33,-8.61,2024-12-24,6,1
2024-12-24 07:00:00+00:00,1,122.34,1.59,2024-12-24,7,1
2024-12-24 08:00:00+00:00,1,131.0,9.29,2024-12-24,8,1
2024-12-24 09:00:00+00:00,1,143.53,17.69,2024-12-24,9,1
2024-12-24 10:00:00+00:00,1,156.87,23.42,2024-12-24,10,1
2024-12-24 11:00:00+00:00,1,171.63,26.56,2024-12-24,11,1
2024-12-24 12:00:00+00:00,1,187.11,26.69,2024-12-24,12,1
2024-12-24 13:00:00+00:00,1,201.95,23.79,2024-12-24,13,1
2024-12-24 14:00:00+00:00,1,215.43,18.25,2024-12-24,14,1
2024-12-24 15:00:00+00:00,1,228.2,9.91,2024-12-24,15,1
2024-12-24 16:00:00+00:00,1,237.18,2.08,2024-12-24,16,1
2024-12-24 17:00:00+00:00,0,246.21,-8.04,2024-12-24,17,1
2024-12-24 18:00:00+00:00,0,253.96,-17.76,2024-12-24,18,1
2024-12-24 19:00:00+00:00,0,262.72,-29.34,2024-12-24,19,1
2024-12-24 20:00:00+00:00,0,271.95,-40.88,2024-12-24,20,1
2024-12-24 21:00:00+00:00,0,283.22,-52.33,2024-12-24,21,1
2024-12-24 22:00:00+00:00,0,299.71,-63.08,2024-12-24,22,1
2024-12-24 23:00:00+00:00,0,329.0,-71.39,2024-12-24,23,1
2024-12-25 00:00:00+00:00,0,15.82,-73.01,2024-12-25,0,2
2024-12-25 01:00:00+00:00,0,51.84,-66.49,2024-12-25,1,2
2024-12-25 02:00:00+00:00,0,71.81,-56.24,2024-12-25,2,2
2024-12-25 03:00:00+00:00,0,84.43,-44.91,2024-12-25,3,2
2024-12-25 04:00:00+00:00,0,94.16,-33.36,2024-12-25,4,2
2024-12-25 05:00:00+00:00,0,104.75,-19.44,2024-12-25,5,2
2024-12-25 06:00:00+00:00,0,113.29,-8.61,2024-12-25,6,2
2024-12-25 07:00:00+00:00,1,122.3,1.59,2024-12-25,7,2
2024-12-25 08:00:00+00:00,1,130.96,9.29,2024-12-25,8,2
2024-12-25 09:00:00+00:00,1,143.48,17.69,2024-12-25,9,2
2024-12-25 10:00:00+00:00,1,156.82,23.44,2024-12-25,10,2
2024-12-25 11:00:00+00:00,1,171.58,26.58,2024-12-25,11,2
2024-12-25 12:00:00+00:00,1,187.11,26.72,2024-12-25,12,2
2024-12-25 13:00:00+00:00,1,201.96,23.82,2024-12-25,13,2
2024-12-25 14:00:00+00:00,1,215.44,18.28,2024-12-25,14,2
2024-12-25 15:00:00+00:00,1,228.22,9.94,2024-12-25,15,2
2024-12-25 16:00:00+00:00,1,237.22,2.08,2024-12-25,16,2
2024-12-25 17:00:00+00:00,0,246.25,-8.04,2024-12-25,17,2
2024-12-25 18:00:00+00:00,0,254.0,-17.76,2024-12-25,18,2
2024-12-25 19:00:00+00:00,0,262.77,-29.34,2024-12-25,19,2
